year,title,genre
2004,"I, Robot",Action
2004,"I, Robot",Drama
2004,"I, Robot",Sci-Fi
2004,Troy,Drama
2004,Troy,History
2004,Ocean's Twelve,Crime
2004,Ocean's Twelve,Thriller
2004,50 First Dates,Comedy
2004,50 First Dates,Drama
2004,50 First Dates,Romance
2004,Van Helsing,Action
2004,Van Helsing,Adventure
2004,Van Helsing,Fantasy
2004,Lemony Snicket's A Series of Unfortunate Events,Adventure
2004,Lemony Snicket's A Series of Unfortunate Events,Comedy
2004,Lemony Snicket's A Series of Unfortunate Events,Family
2004,Dodgeball: A True Underdog Story,Comedy
2004,Dodgeball: A True Underdog Story,Sport
2004,The Village,Drama
2004,The Village,Mystery
2004,The Village,Thriller
2004,The Grudge,Horror
2004,The Grudge,Mystery
2004,The Grudge,Thriller
2004,The Aviator,Biography
2004,The Aviator,Drama
2004,Collateral,Crime
2004,Collateral,Drama
2004,Collateral,Thriller
2004,Million Dollar Baby,Drama
2004,Million Dollar Baby,Sport
2004,The Princess Diaries 2: Royal Engagement,Comedy
2004,The Princess Diaries 2: Royal Engagement,Family
2004,The Princess Diaries 2: Royal Engagement,Romance
2004,Starsky & Hutch,Comedy
2004,Starsky & Hutch,Crime
2004,Along Came Polly,Comedy
2004,Along Came Polly,Romance
2004,Mean Girls,Comedy
2004,The SpongeBob SquarePants Movie,Animation
2004,The SpongeBob SquarePants Movie,Adventure
2004,The SpongeBob SquarePants Movie,Comedy
2004,Anchorman: The Legend of Ron Burgundy,Comedy
2004,Scooby-Doo 2: Monsters Unleashed,Adventure
2004,Scooby-Doo 2: Monsters Unleashed,Comedy
2004,Scooby-Doo 2: Monsters Unleashed,Family
2004,The Notebook,Drama
2004,The Notebook,Romance
2004,Alien vs. Predator,Action
2004,Alien vs. Predator,Adventure
2004,Alien vs. Predator,Horror
2004,Man on Fire,Action
2004,Man on Fire,Crime
2004,Man on Fire,Drama
2004,The Terminal,Comedy
2004,The Terminal,Drama
2004,The Terminal,Romance
2004,Garfield,Animation
2004,Garfield,Comedy
2004,Garfield,Family
2004,Ray,Biography
2004,Ray,Drama
2004,Ray,Music
2004,Ladder 49,Action
2004,Ladder 49,Drama
2004,Ladder 49,Thriller
2004,Christmas with the Kranks,Comedy
2004,Christmas with the Kranks,Family
2004,Sideways,Comedy
2004,Sideways,Drama
2004,Sideways,Romance
2004,White Chicks,Comedy
2004,White Chicks,Crime
2004,Hidalgo,Action
2004,Hidalgo,Adventure
2004,Hidalgo,Biography
2004,The Forgotten,Drama
2004,The Forgotten,Mystery
2004,The Forgotten,Sci-Fi
2004,Kill Bill: Vol. 2,Action
2004,Kill Bill: Vol. 2,Crime
2004,Kill Bill: Vol. 2,Thriller
2004,The Manchurian Candidate,Drama
2004,The Manchurian Candidate,Mystery
2004,The Manchurian Candidate,Sci-Fi
2004,Barbershop 2: Back in Business,Comedy
2004,Barbershop 2: Back in Business,Drama
2004,Miracle,Biography
2004,Miracle,Drama
2004,Miracle,History
2004,Friday Night Lights,Action
2004,Friday Night Lights,Drama
2004,Friday Night Lights,Sport
2004,Hellboy,Action
2004,Hellboy,Fantasy
2004,Hellboy,Horror
2004,The Stepford Wives,Comedy
2004,The Stepford Wives,Horror
2004,The Stepford Wives,Sci-Fi
2004,Dawn of the Dead,Action
2004,Dawn of the Dead,Horror
2005,Star Wars: Episode III - Revenge of the Sith,Action
2005,Star Wars: Episode III - Revenge of the Sith,Adventure
2005,Star Wars: Episode III - Revenge of the Sith,Fantasy
2005,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Adventure
2005,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Family
2005,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Fantasy
2005,Harry Potter and the Goblet of Fire,Adventure
2005,Harry Potter and the Goblet of Fire,Family
2005,Harry Potter and the Goblet of Fire,Fantasy
2005,War of the Worlds,Adventure
2005,War of the Worlds,Sci-Fi
2005,War of the Worlds,Thriller
2005,King Kong,Action
2005,King Kong,Adventure
2005,King Kong,Drama
2005,Wedding Crashers,Comedy
2005,Wedding Crashers,Romance
2005,Batman Begins,Action
2005,Batman Begins,Adventure
2005,Charlie and the Chocolate Factory,Adventure
2005,Charlie and the Chocolate Factory,Comedy
2005,Charlie and the Chocolate Factory,Family
2005,Madagascar,Animation
2005,Madagascar,Adventure
2005,Madagascar,Comedy
2005,Mr. & Mrs. Smith,Action
2005,Mr. & Mrs. Smith,Comedy
2005,Mr. & Mrs. Smith,Crime
2005,Hitch,Comedy
2005,Hitch,Romance
2005,The Longest Yard,Comedy
2005,The Longest Yard,Crime
2005,The Longest Yard,Sport
2005,Fantastic Four,Action
2005,Fantastic Four,Adventure
2005,Fantastic Four,Family
2005,Chicken Little,Animation
2005,Chicken Little,Adventure
2005,Chicken Little,Comedy
2005,Robots,Animation
2005,Robots,Adventure
2005,Robots,Comedy
2005,Walk the Line,Biography
2005,Walk the Line,Drama
2005,Walk the Line,Music
2005,The Pacifier,Action
2005,The Pacifier,Comedy
2005,The Pacifier,Drama
2005,Fun with Dick and Jane,Comedy
2005,Fun with Dick and Jane,Crime
2005,The 40-Year-Old Virgin,Comedy
2005,The 40-Year-Old Virgin,Romance
2005,Flightplan,Drama
2005,Flightplan,Mystery
2005,Flightplan,Thriller
2005,Saw II,Horror
2005,Saw II,Mystery
2005,Brokeback Mountain,Drama
2005,Brokeback Mountain,Romance
2005,Monster-in-Law,Comedy
2005,Monster-in-Law,Romance
2005,Are We There Yet?,Adventure
2005,Are We There Yet?,Comedy
2005,Are We There Yet?,Family
2005,Cheaper by the Dozen 2,Adventure
2005,Cheaper by the Dozen 2,Comedy
2005,Cheaper by the Dozen 2,Family
2005,The Dukes of Hazzard,Comedy
2005,The Ring Two,Horror
2005,The Ring Two,Mystery
2005,Constantine,Action
2005,Constantine,Fantasy
2005,Constantine,Horror
2005,The Exorcism of Emily Rose,Drama
2005,The Exorcism of Emily Rose,Horror
2005,The Exorcism of Emily Rose,Thriller
2005,Four Brothers,Action
2005,Four Brothers,Crime
2005,Four Brothers,Drama
2005,Sin City,Crime
2005,Sin City,Thriller
2005,The Interpreter,Crime
2005,The Interpreter,Mystery
2005,The Interpreter,Thriller
2005,V for Vendetta,Action
2005,V for Vendetta,Drama
2005,V for Vendetta,Sci-Fi
2005,Guess Who,Comedy
2005,Guess Who,Romance
2005,Sahara,Action
2005,Sahara,Adventure
2005,Sahara,Comedy
2005,Coach Carter,Biography
2005,Coach Carter,Drama
2005,Coach Carter,Sport
2005,Herbie Fully Loaded,Adventure
2005,Herbie Fully Loaded,Comedy
2005,Herbie Fully Loaded,Family
2005,The Amityville Horror,Horror
2005,Sky High,Adventure
2005,Sky High,Comedy
2005,Sky High,Family
2005,Jarhead,Action
2005,Jarhead,Biography
2005,Jarhead,Drama
2005,Bewitched,Comedy
2005,Bewitched,Fantasy
2005,Bewitched,Romance
2005,Cinderella Man,Biography
2005,Cinderella Man,Drama
2005,Cinderella Man,History
2005,The Family Stone,Comedy
2005,The Family Stone,Drama
2005,The Family Stone,Romance
2005,Red Eye,Action
2005,Red Eye,Mystery
2005,Red Eye,Thriller
2005,Memoirs of a Geisha,Drama
2005,Memoirs of a Geisha,Romance
2005,White Noise,Drama
2005,White Noise,Horror
2005,White Noise,Mystery
2005,Wallace & Gromit: The Curse of the Were-Rabbit,Animation
2005,Wallace & Gromit: The Curse of the Were-Rabbit,Adventure
2005,Wallace & Gromit: The Curse of the Were-Rabbit,Comedy
2005,Be Cool,Comedy
2005,Be Cool,Crime
2005,Be Cool,Drama
2005,"Yours, Mine & Ours",Comedy
2005,"Yours, Mine & Ours",Family
2005,"Yours, Mine & Ours",Fantasy
2005,Corpse Bride,Animation
2005,Corpse Bride,Drama
2005,Corpse Bride,Family
2006,Pirates of the Caribbean: Dead Man's Chest,Action
2006,Pirates of the Caribbean: Dead Man's Chest,Adventure
2006,Pirates of the Caribbean: Dead Man's Chest,Fantasy
2006,Night at the Museum,Adventure
2006,Night at the Museum,Comedy
2006,Night at the Museum,Family
2006,Cars,Animation
2006,Cars,Comedy
2006,Cars,Family
2006,X-Men: The Last Stand,Action
2006,X-Men: The Last Stand,Sci-Fi
2006,The Da Vinci Code,Action
2006,The Da Vinci Code,Mystery
2006,The Da Vinci Code,Thriller
2006,300,Action
2006,300,Drama
2006,Superman Returns,Action
2006,Superman Returns,Sci-Fi
2006,Happy Feet,Animation
2006,Happy Feet,Adventure
2006,Happy Feet,Comedy
2006,Ice Age: The Meltdown,Animation
2006,Ice Age: The Meltdown,Adventure
2006,Ice Age: The Meltdown,Comedy
2006,Casino Royale,Action
2006,Casino Royale,Adventure
2006,Casino Royale,Thriller
2006,The Pursuit of Happyness,Biography
2006,The Pursuit of Happyness,Drama
2006,Over the Hedge,Animation
2006,Over the Hedge,Adventure
2006,Over the Hedge,Comedy
2006,Talladega Nights: The Ballad of Ricky Bobby,Comedy
2006,Talladega Nights: The Ballad of Ricky Bobby,Sport
2006,Click,Comedy
2006,Click,Drama
2006,Click,Fantasy
2006,Mission: Impossible III,Action
2006,Mission: Impossible III,Adventure
2006,Mission: Impossible III,Thriller
2006,The Departed,Crime
2006,The Departed,Drama
2006,The Departed,Thriller
2006,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Comedy
2006,The Devil Wears Prada,Comedy
2006,The Devil Wears Prada,Drama
2006,The Break-Up,Comedy
2006,The Break-Up,Drama
2006,The Break-Up,Romance
2006,Dreamgirls,Drama
2006,Dreamgirls,Music
2006,Dreamgirls,Musical
2006,Scary Movie 4,Comedy
2006,Failure to Launch,Comedy
2006,Failure to Launch,Romance
2006,Inside Man,Crime
2006,Inside Man,Drama
2006,Inside Man,Mystery
2006,Open Season,Animation
2006,Open Season,Adventure
2006,Open Season,Comedy
2006,The Santa Clause 3: The Escape Clause,Adventure
2006,The Santa Clause 3: The Escape Clause,Comedy
2006,The Santa Clause 3: The Escape Clause,Family
2006,Charlotte's Web,Comedy
2006,Charlotte's Web,Family
2006,Charlotte's Web,Fantasy
2006,The Pink Panther,Adventure
2006,The Pink Panther,Comedy
2006,The Pink Panther,Crime
2006,Eight Below,Adventure
2006,Eight Below,Drama
2006,Eight Below,Family
2006,Saw III,Horror
2006,Saw III,Mystery
2006,Saw III,Thriller
2006,Nacho Libre,Comedy
2006,Nacho Libre,Family
2006,Nacho Libre,Sport
2006,"You, Me and Dupree",Comedy
2006,"You, Me and Dupree",Romance
2006,Eragon,Action
2006,Eragon,Adventure
2006,Eragon,Family
2006,Monster House,Animation
2006,Monster House,Adventure
2006,Monster House,Comedy
2006,Barnyard,Animation
2006,Barnyard,Adventure
2006,Barnyard,Comedy
2006,RV,Adventure
2006,RV,Comedy
2006,RV,Family
2006,World Trade Center,Drama
2006,World Trade Center,History
2006,World Trade Center,Thriller
2006,Rocky Balboa,Action
2006,Rocky Balboa,Drama
2006,Rocky Balboa,Sport
2006,Big Momma's House 2,Comedy
2006,Big Momma's House 2,Crime
2006,Step Up,Crime
2006,Step Up,Drama
2006,Step Up,Music
2006,Flushed Away,Animation
2006,Flushed Away,Adventure
2006,Flushed Away,Comedy
2006,Deja Vu,Action
2006,Deja Vu,Crime
2006,Deja Vu,Sci-Fi
2006,Miami Vice,Action
2006,Miami Vice,Crime
2006,Miami Vice,Thriller
2006,Madea's Family Reunion,Comedy
2006,Madea's Family Reunion,Drama
2006,Madea's Family Reunion,Romance
2006,The Holiday,Comedy
2006,The Holiday,Romance
2006,The Fast and the Furious: Tokyo Drift,Action
2006,The Fast and the Furious: Tokyo Drift,Crime
2006,The Fast and the Furious: Tokyo Drift,Thriller
2006,Underworld: Evolution,Action
2006,Underworld: Evolution,Fantasy
2006,Underworld: Evolution,Sci-Fi
2006,The Shaggy Dog,Comedy
2006,The Shaggy Dog,Family
2006,The Shaggy Dog,Fantasy
2006,Poseidon,Action
2006,Poseidon,Adventure
2006,Poseidon,Drama
2006,The Good Shepherd,Drama
2006,The Good Shepherd,History
2006,The Good Shepherd,Thriller
2006,Little Miss Sunshine,Comedy
2006,Little Miss Sunshine,Drama
2007,Spider-Man 3,Action
2007,Spider-Man 3,Sci-Fi
2007,Shrek the Third,Animation
2007,Shrek the Third,Adventure
2007,Shrek the Third,Comedy
2007,Transformers,Action
2007,Transformers,Adventure
2007,Transformers,Sci-Fi
2007,Pirates of the Caribbean: At World's End,Action
2007,Pirates of the Caribbean: At World's End,Adventure
2007,Pirates of the Caribbean: At World's End,Fantasy
2007,Harry Potter and the Order of the Phoenix,Action
2007,Harry Potter and the Order of the Phoenix,Adventure
2007,Harry Potter and the Order of the Phoenix,Family
2007,I Am Legend,Adventure
2007,I Am Legend,Drama
2007,I Am Legend,Sci-Fi
2007,The Bourne Ultimatum,Action
2007,The Bourne Ultimatum,Mystery
2007,The Bourne Ultimatum,Thriller
2007,National Treasure: Book of Secrets,Action
2007,National Treasure: Book of Secrets,Adventure
2007,National Treasure: Book of Secrets,Mystery
2007,Alvin and the Chipmunks,Animation
2007,Alvin and the Chipmunks,Comedy
2007,Alvin and the Chipmunks,Family
2007,Ratatouille,Animation
2007,Ratatouille,Adventure
2007,Ratatouille,Comedy
2007,The Simpsons Movie,Animation
2007,The Simpsons Movie,Adventure
2007,The Simpsons Movie,Comedy
2007,Wild Hogs,Action
2007,Wild Hogs,Adventure
2007,Wild Hogs,Comedy
2007,Knocked Up,Comedy
2007,Knocked Up,Romance
2007,Juno,Comedy
2007,Juno,Drama
2007,Rush Hour 3,Action
2007,Rush Hour 3,Comedy
2007,Rush Hour 3,Crime
2007,Live Free or Die Hard,Action
2007,Live Free or Die Hard,Thriller
2007,Fantastic Four: Rise of the Silver Surfer,Action
2007,Fantastic Four: Rise of the Silver Surfer,Adventure
2007,Fantastic Four: Rise of the Silver Surfer,Family
2007,American Gangster,Biography
2007,American Gangster,Crime
2007,American Gangster,Drama
2007,Enchanted,Animation
2007,Enchanted,Comedy
2007,Enchanted,Family
2007,Bee Movie,Animation
2007,Bee Movie,Adventure
2007,Bee Movie,Comedy
2007,Superbad,Comedy
2007,I Now Pronounce You Chuck & Larry,Comedy
2007,I Now Pronounce You Chuck & Larry,Romance
2007,Hairspray,Comedy
2007,Hairspray,Drama
2007,Hairspray,Musical
2007,Blades of Glory,Comedy
2007,Blades of Glory,Sport
2007,Ocean's Thirteen,Action
2007,Ocean's Thirteen,Crime
2007,Ocean's Thirteen,Thriller
2007,Ghost Rider,Action
2007,Ghost Rider,Fantasy
2007,Ghost Rider,Thriller
2007,Paranormal Activity,Horror
2007,Paranormal Activity,Mystery
2007,Paranormal Activity,Thriller
2007,Evan Almighty,Comedy
2007,Evan Almighty,Family
2007,Evan Almighty,Fantasy
2007,Meet the Robinsons,Animation
2007,Meet the Robinsons,Adventure
2007,Meet the Robinsons,Comedy
2007,Norbit,Comedy
2007,Norbit,Romance
2007,The Bucket List,Comedy
2007,The Bucket List,Drama
2007,The Game Plan,Comedy
2007,The Game Plan,Family
2007,The Game Plan,Sport
2007,Bridge to Terabithia,Drama
2007,Bridge to Terabithia,Family
2007,Bridge to Terabithia,Fantasy
2007,Beowulf,Animation
2007,Beowulf,Action
2007,Beowulf,Adventure
2007,Disturbia,Crime
2007,Disturbia,Drama
2007,Disturbia,Mystery
2007,No Country for Old Men,Crime
2007,No Country for Old Men,Drama
2007,No Country for Old Men,Thriller
2007,Fred Claus,Comedy
2007,Fred Claus,Family
2007,Fred Claus,Fantasy
2007,1408,Fantasy
2007,1408,Horror
2007,1408,Mystery
2007,The Golden Compass,Adventure
2007,The Golden Compass,Family
2007,The Golden Compass,Fantasy
2007,Charlie Wilson's War,Biography
2007,Charlie Wilson's War,Comedy
2007,Charlie Wilson's War,Drama
2007,Saw IV,Horror
2007,Saw IV,Mystery
2007,Saw IV,Thriller
2007,Stomp the Yard,Drama
2007,Stomp the Yard,Music
2007,Stomp the Yard,Romance
2007,Surf's Up,Animation
2007,Surf's Up,Comedy
2007,Surf's Up,Family
2007,Halloween,Horror
2007,Why Did I Get Married?,Comedy
2007,Why Did I Get Married?,Drama
2007,TMNT,Animation
2007,TMNT,Action
2007,TMNT,Adventure
2007,P.S. I Love You,Comedy
2007,P.S. I Love You,Drama
2007,P.S. I Love You,Romance
2007,3:10 to Yuma,Action
2007,3:10 to Yuma,Crime
2007,3:10 to Yuma,Drama
2007,Sweeney Todd: The Demon Barber of Fleet Street,Drama
2007,Sweeney Todd: The Demon Barber of Fleet Street,Musical
2007,Sweeney Todd: The Demon Barber of Fleet Street,Thriller
2007,Atonement,Drama
2007,Atonement,Mystery
2007,Atonement,Romance
2008,The Dark Knight,Action
2008,The Dark Knight,Crime
2008,The Dark Knight,Drama
2008,Iron Man,Action
2008,Iron Man,Adventure
2008,Iron Man,Sci-Fi
2008,Indiana Jones and the Kingdom of the Crystal Skull,Action
2008,Indiana Jones and the Kingdom of the Crystal Skull,Adventure
2008,Hancock,Action
2008,Hancock,Fantasy
2008,WALL·E,Animation
2008,WALL·E,Adventure
2008,WALL·E,Family
2008,Kung Fu Panda,Animation
2008,Kung Fu Panda,Action
2008,Kung Fu Panda,Adventure
2008,Twilight,Drama
2008,Twilight,Fantasy
2008,Twilight,Romance
2008,Madagascar: Escape 2 Africa,Animation
2008,Madagascar: Escape 2 Africa,Adventure
2008,Madagascar: Escape 2 Africa,Comedy
2008,Quantum of Solace,Action
2008,Quantum of Solace,Adventure
2008,Quantum of Solace,Thriller
2008,Horton Hears a Who!,Animation
2008,Horton Hears a Who!,Adventure
2008,Horton Hears a Who!,Comedy
2008,Sex and the City,Comedy
2008,Sex and the City,Drama
2008,Sex and the City,Romance
2008,Gran Torino,Drama
2008,Taken,Action
2008,Taken,Thriller
2008,Mamma Mia!,Comedy
2008,Mamma Mia!,Musical
2008,Mamma Mia!,Romance
2008,Marley & Me,Comedy
2008,Marley & Me,Drama
2008,Marley & Me,Family
2008,The Chronicles of Narnia: Prince Caspian,Action
2008,The Chronicles of Narnia: Prince Caspian,Adventure
2008,The Chronicles of Narnia: Prince Caspian,Family
2008,The Incredible Hulk,Action
2008,The Incredible Hulk,Adventure
2008,The Incredible Hulk,Sci-Fi
2008,Wanted,Action
2008,Wanted,Crime
2008,Wanted,Fantasy
2008,Get Smart,Action
2008,Get Smart,Adventure
2008,Get Smart,Comedy
2008,The Curious Case of Benjamin Button,Drama
2008,The Curious Case of Benjamin Button,Fantasy
2008,The Curious Case of Benjamin Button,Romance
2008,Four Christmases,Comedy
2008,Four Christmases,Drama
2008,Four Christmases,Romance
2008,Bolt,Animation
2008,Bolt,Adventure
2008,Bolt,Comedy
2008,Tropic Thunder,Action
2008,Tropic Thunder,Comedy
2008,Tropic Thunder,War
2008,Bedtime Stories,Comedy
2008,Bedtime Stories,Family
2008,Bedtime Stories,Fantasy
2008,The Mummy: Tomb of the Dragon Emperor,Action
2008,The Mummy: Tomb of the Dragon Emperor,Fantasy
2008,The Mummy: Tomb of the Dragon Emperor,Horror
2008,Journey to the Center of the Earth,Action
2008,Journey to the Center of the Earth,Adventure
2008,Journey to the Center of the Earth,Family
2008,Eagle Eye,Action
2008,Eagle Eye,Mystery
2008,Eagle Eye,Thriller
2008,Step Brothers,Comedy
2008,You Don't Mess with the Zohan,Comedy
2008,Yes Man,Comedy
2008,Yes Man,Romance
2008,"10,000 BC",Action
2008,"10,000 BC",Adventure
2008,"10,000 BC",Drama
2008,Beverly Hills Chihuahua,Adventure
2008,Beverly Hills Chihuahua,Comedy
2008,Beverly Hills Chihuahua,Drama
2008,High School Musical 3,Comedy
2008,High School Musical 3,Drama
2008,High School Musical 3,Family
2008,Pineapple Express,Action
2008,Pineapple Express,Comedy
2008,Pineapple Express,Crime
2008,Valkyrie,Drama
2008,Valkyrie,History
2008,Valkyrie,Thriller
2008,21,Crime
2008,21,Drama
2008,21,History
2008,What Happens in Vegas,Comedy
2008,What Happens in Vegas,Romance
2008,Jumper,Action
2008,Jumper,Adventure
2008,Jumper,Sci-Fi
2008,Cloverfield,Horror
2008,Cloverfield,Sci-Fi
2008,Cloverfield,Thriller
2008,The Day the Earth Stood Still,Drama
2008,The Day the Earth Stood Still,Sci-Fi
2008,The Day the Earth Stood Still,Thriller
2008,27 Dresses,Comedy
2008,27 Dresses,Romance
2008,Hellboy II: The Golden Army,Action
2008,Hellboy II: The Golden Army,Adventure
2008,Hellboy II: The Golden Army,Fantasy
2008,Vantage Point,Action
2008,Vantage Point,Crime
2008,Vantage Point,Drama
2008,The Spiderwick Chronicles,Action
2008,The Spiderwick Chronicles,Adventure
2008,The Spiderwick Chronicles,Drama
2008,Fool's Gold,Action
2008,Fool's Gold,Adventure
2008,Fool's Gold,Comedy
2008,Seven Pounds,Drama
2008,Role Models,Comedy
2008,The Happening,Drama
2008,The Happening,Mystery
2008,The Happening,Sci-Fi
2008,Forgetting Sarah Marshall,Comedy
2008,Forgetting Sarah Marshall,Drama
2008,Forgetting Sarah Marshall,Romance
2008,Burn After Reading,Comedy
2008,Burn After Reading,Crime
2008,Burn After Reading,Drama
2009,Avatar,Action
2009,Avatar,Adventure
2009,Avatar,Fantasy
2009,Transformers: Revenge of the Fallen,Action
2009,Transformers: Revenge of the Fallen,Adventure
2009,Transformers: Revenge of the Fallen,Sci-Fi
2009,Harry Potter and the Half-Blood Prince,Action
2009,Harry Potter and the Half-Blood Prince,Adventure
2009,Harry Potter and the Half-Blood Prince,Family
2009,The Twilight Saga: New Moon,Adventure
2009,The Twilight Saga: New Moon,Drama
2009,The Twilight Saga: New Moon,Fantasy
2009,Up,Animation
2009,Up,Adventure
2009,Up,Comedy
2009,The Hangover,Comedy
2009,Star Trek,Action
2009,Star Trek,Adventure
2009,Star Trek,Sci-Fi
2009,The Blind Side,Biography
2009,The Blind Side,Drama
2009,The Blind Side,Sport
2009,Alvin and the Chipmunks: The Squeakquel,Animation
